variablename,namef,Field,entity,name,array,instance,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
summer_outdoors_time,f.1050.0.0,1050,participant,p1050_i2,,2,integer,,data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1050,,,,Time spend outdoors in summer | Instance 2,hours/day
summer_outdoors_time,f.1050.0.0,1050,participant,p1050_i3,,3,integer,,data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1050,,,,Time spend outdoors in summer | Instance 3,hours/day
winter_outdoors_time,f.1060.0.0,1060,participant,p1060_i0,,0,integer,,data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1060,,,,Time spent outdoors in winter | Instance 0,hours/day
winter_outdoors_time,f.1060.0.0,1060,participant,p1060_i1,,1,integer,,data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1060,,,,Time spent outdoors in winter | Instance 1,hours/day
winter_outdoors_time,f.1060.0.0,1060,participant,p1060_i2,,2,integer,,data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1060,,,,Time spent outdoors in winter | Instance 2,hours/day
winter_outdoors_time,f.1060.0.0,1060,participant,p1060_i3,,3,integer,,data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1060,,,,Time spent outdoors in winter | Instance 3,hours/day
skin_color,f.1717.0.0,1717,participant,p1717_i0,,0,integer,,data_coding_100431,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1717,,,,Skin colour | Instance 0,
skin_color,f.1717.0.0,1717,participant,p1717_i1,,1,integer,,data_coding_100431,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1717,,,,Skin colour | Instance 1,
skin_color,f.1717.0.0,1717,participant,p1717_i2,,2,integer,,data_coding_100431,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1717,,,,Skin colour | Instance 2,
skin_tan_ease,f.1727.0.0,1727,participant,p1727_i0,,0,integer,,data_coding_100432,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1727,,,,Ease of skin tanning | Instance 0,
skin_tan_ease,f.1727.0.0,1727,participant,p1727_i1,,1,integer,,data_coding_100432,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1727,,,,Ease of skin tanning | Instance 1,
skin_tan_ease,f.1727.0.0,1727,participant,p1727_i2,,2,integer,,data_coding_100432,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1727,,,,Ease of skin tanning | Instance 2,
childhood_sunburn_number,f.1737.0.0,1737,participant,p1737_i0,,0,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1737,,,,Childhood sunburn occasions | Instance 0,times
childhood_sunburn_number,f.1737.0.0,1737,participant,p1737_i1,,1,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1737,,,,Childhood sunburn occasions | Instance 1,times
childhood_sunburn_number,f.1737.0.0,1737,participant,p1737_i2,,2,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1737,,,,Childhood sunburn occasions | Instance 2,times
hair_color,f.1747.0.0,1747,participant,p1747_i0,,0,integer,,data_coding_100434,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1747,,,,"Hair colour (natural, before greying) | Instance 0",
hair_color,f.1747.0.0,1747,participant,p1747_i1,,1,integer,,data_coding_100434,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1747,,,,"Hair colour (natural, before greying) | Instance 1",
hair_color,f.1747.0.0,1747,participant,p1747_i2,,2,integer,,data_coding_100434,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1747,,,,"Hair colour (natural, before greying) | Instance 2",
facial_aging,f.1757.0.0,1757,participant,p1757_i0,,0,integer,,data_coding_100435,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1757,,,,Facial ageing | Instance 0,
facial_aging,f.1757.0.0,1757,participant,p1757_i1,,1,integer,,data_coding_100435,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1757,,,,Facial ageing | Instance 1,
facial_aging,f.1757.0.0,1757,participant,p1757_i2,,2,integer,,data_coding_100435,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1757,,,,Facial ageing | Instance 2,
facial_aging,f.1757.0.0,1757,participant,p1757_i3,,3,integer,,data_coding_100435,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1757,,,,Facial ageing | Instance 3,
sun_protection_use,f.2267.0.0,2267,participant,p2267_i0,,0,integer,,data_coding_100536,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2267,,,,Use of sun/uv protection | Instance 0,
sun_protection_use,f.2267.0.0,2267,participant,p2267_i1,,1,integer,,data_coding_100536,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2267,,,,Use of sun/uv protection | Instance 1,
sun_protection_use,f.2267.0.0,2267,participant,p2267_i2,,2,integer,,data_coding_100536,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2267,,,,Use of sun/uv protection | Instance 2,
sun_protection_use,f.2267.0.0,2267,participant,p2267_i3,,3,integer,,data_coding_100536,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2267,,,,Use of sun/uv protection | Instance 3,
solarium_freq,f.2277.0.0,2277,participant,p2277_i0,,0,integer,,data_coding_100537,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2277,,,,Frequency of solarium/sunlamp use | Instance 0,times/year
solarium_freq,f.2277.0.0,2277,participant,p2277_i1,,1,integer,,data_coding_100537,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2277,,,,Frequency of solarium/sunlamp use | Instance 1,times/year
solarium_freq,f.2277.0.0,2277,participant,p2277_i2,,2,integer,,data_coding_100537,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2277,,,,Frequency of solarium/sunlamp use | Instance 2,times/year
solarium_freq,f.2277.0.0,2277,participant,p2277_i3,,3,integer,,data_coding_100537,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2277,,,,Frequency of solarium/sunlamp use | Instance 3,times/year
sex_questions_answered,f.2129.0.0,2129,participant,p2129_i0,,0,integer,,data_coding_100503,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2129,,,,Answered sexual history questions | Instance 0,
sex_questions_answered,f.2129.0.0,2129,participant,p2129_i1,,1,integer,,data_coding_100503,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2129,,,,Answered sexual history questions | Instance 1,
sex_questions_answered,f.2129.0.0,2129,participant,p2129_i2,,2,integer,,data_coding_100503,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2129,,,,Answered sexual history questions | Instance 2,
sex_questions_answered,f.2129.0.0,2129,participant,p2129_i3,,3,integer,,data_coding_100503,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2129,,,,Answered sexual history questions | Instance 3,
sex_age_first,f.2139.0.0,2139,participant,p2139_i0,,0,integer,,data_coding_100504,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2139,,,,Age first had sexual intercourse | Instance 0,years
sex_age_first,f.2139.0.0,2139,participant,p2139_i1,,1,integer,,data_coding_100504,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2139,,,,Age first had sexual intercourse | Instance 1,years
sex_age_first,f.2139.0.0,2139,participant,p2139_i2,,2,integer,,data_coding_100504,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2139,,,,Age first had sexual intercourse | Instance 2,years
sex_age_first,f.2139.0.0,2139,participant,p2139_i3,,3,integer,,data_coding_100504,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2139,,,,Age first had sexual intercourse | Instance 3,years
number_sex_partners,f.2149.0.0,2149,participant,p2149_i0,,0,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2149,,,,Lifetime number of sexual partners | Instance 0,
number_sex_partners,f.2149.0.0,2149,participant,p2149_i1,,1,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2149,,,,Lifetime number of sexual partners | Instance 1,
number_sex_partners,f.2149.0.0,2149,participant,p2149_i2,,2,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2149,,,,Lifetime number of sexual partners | Instance 2,
number_sex_partners,f.2149.0.0,2149,participant,p2149_i3,,3,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2149,,,,Lifetime number of sexual partners | Instance 3,
same_sex_intercourse,f.2159.0.0,2159,participant,p2159_i0,,0,integer,,data_coding_100352,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2159,,,,Ever had same-sex intercourse | Instance 0,
same_sex_intercourse,f.2159.0.0,2159,participant,p2159_i1,,1,integer,,data_coding_100352,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2159,,,,Ever had same-sex intercourse | Instance 1,
same_sex_intercourse,f.2159.0.0,2159,participant,p2159_i2,,2,integer,,data_coding_100352,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2159,,,,Ever had same-sex intercourse | Instance 2,
same_sex_intercourse,f.2159.0.0,2159,participant,p2159_i3,,3,integer,,data_coding_100352,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2159,,,,Ever had same-sex intercourse | Instance 3,
number_same_sex_partners,f.3669.0.0,3669,participant,p3669_i0,,0,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3669,,,,Lifetime number of same-sex sexual partners | Instance 0,
number_same_sex_partners,f.3669.0.0,3669,participant,p3669_i1,,1,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3669,,,,Lifetime number of same-sex sexual partners | Instance 1,
number_same_sex_partners,f.3669.0.0,3669,participant,p3669_i2,,2,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3669,,,,Lifetime number of same-sex sexual partners | Instance 2,
number_same_sex_partners,f.3669.0.0,3669,participant,p3669_i3,,3,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sexual factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3669,,,,Lifetime number of same-sex sexual partners | Instance 3,
above_activity_recommendation,f.22035.0.0,22035,participant,p22035_i0,,0,integer,,data_coding_7,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22035,,,,At or above moderate/vigorous recommendation | Instance 0,
above_activity_recommendation,f.22035.0.0,22035,participant,p22035_i1,,1,integer,,data_coding_7,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22035,,,,At or above moderate/vigorous recommendation | Instance 1,
above_activity_recommendation,f.22035.0.0,22035,participant,p22035_i2,,2,integer,,data_coding_7,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22035,,,,At or above moderate/vigorous recommendation | Instance 2,
above_activity_recommendation,f.22035.0.0,22035,participant,p22035_i3,,3,integer,,data_coding_7,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22035,,,,At or above moderate/vigorous recommendation | Instance 3,
above_activity_recommendation_incl_walk,f.22036.0.0,22036,participant,p22036_i0,,0,integer,,data_coding_7,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22036,,,,At or above moderate/vigorous/walking recommendation | Instance 0,
above_activity_recommendation_incl_walk,f.22036.0.0,22036,participant,p22036_i1,,1,integer,,data_coding_7,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22036,,,,At or above moderate/vigorous/walking recommendation | Instance 1,
above_activity_recommendation_incl_walk,f.22036.0.0,22036,participant,p22036_i2,,2,integer,,data_coding_7,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22036,,,,At or above moderate/vigorous/walking recommendation | Instance 2,
above_activity_recommendation_incl_walk,f.22036.0.0,22036,participant,p22036_i3,,3,integer,,data_coding_7,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22036,,,,At or above moderate/vigorous/walking recommendation | Instance 3,
IPAQ_activity_group,f.22032.0.0,22032,participant,p22032_i0,,0,integer,,data_coding_100700,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22032,,,,IPAQ activity group | Instance 0,
IPAQ_activity_group,f.22032.0.0,22032,participant,p22032_i1,,1,integer,,data_coding_100700,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22032,,,,IPAQ activity group | Instance 1,
IPAQ_activity_group,f.22032.0.0,22032,participant,p22032_i2,,2,integer,,data_coding_100700,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22032,,,,IPAQ activity group | Instance 2,
IPAQ_activity_group,f.22032.0.0,22032,participant,p22032_i3,,3,integer,,data_coding_100700,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22032,,,,IPAQ activity group | Instance 3,
MET_mins_moderate_activty,f.22038.0.0,22038,participant,p22038_i0,,0,float,,,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22038,,,,MET minutes per week for moderate activity | Instance 0,minutes/week
MET_mins_moderate_activty,f.22038.0.0,22038,participant,p22038_i1,,1,float,,,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22038,,,,MET minutes per week for moderate activity | Instance 1,minutes/week
MET_mins_moderate_activty,f.22038.0.0,22038,participant,p22038_i2,,2,float,,,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22038,,,,MET minutes per week for moderate activity | Instance 2,minutes/week
MET_mins_moderate_activty,f.22038.0.0,22038,participant,p22038_i3,,3,float,,,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22038,,,,MET minutes per week for moderate activity | Instance 3,minutes/week
MET_mins_vigorous_activty,f.22039.0.0,22039,participant,p22039_i0,,0,float,,,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22039,,,,MET minutes per week for vigorous activity | Instance 0,minutes/week
MET_mins_vigorous_activty,f.22039.0.0,22039,participant,p22039_i1,,1,float,,,,,Assessment centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22039,,,,MET minutes per week for vigorous activity | Instance 1,minutes/week
