Variable,Description,URL,Category,UKB.dataset.ID,Field.ID,entity,name,instance,array,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
pork,Pork intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1389,Diet,f.1389.0.0,1389,participant,p1389_i1,1,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1389,,,,Pork intake | Instance 1,""
pork,Pork intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1389,Diet,f.1389.0.0,1389,participant,p1389_i2,2,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1389,,,,Pork intake | Instance 2,""
pork,Pork intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1389,Diet,f.1389.0.0,1389,participant,p1389_i3,3,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1389,,,,Pork intake | Instance 3,""
never_eat_sugar,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i0,0,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 0",""
never_eat_sugar,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i1,1,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 1",""
never_eat_sugar,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i2,2,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 2",""
never_eat_sugar,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i3,3,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 3",""
never_eat_eggs,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i0,0,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 0",""
never_eat_eggs,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i1,1,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 1",""
never_eat_eggs,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i2,2,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 2",""
never_eat_eggs,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i3,3,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 3",""
never_eat_wheat,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i0,0,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 0",""
never_eat_wheat,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i1,1,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 1",""
never_eat_wheat,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i2,2,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 2",""
never_eat_wheat,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i3,3,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 3",""
never_eat_dairy,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i0,0,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 0",""
never_eat_dairy,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i1,1,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 1",""
never_eat_dairy,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i2,2,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 2",""
never_eat_dairy,"Never eat eggs, dairy, wheat, sugar",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6144,Diet,f.6144.0.0 - f.6144.0.3,6144,participant,p6144_i3,3,,integer,"",data_coding_100385,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6144,,,,"Never eat eggs, dairy, wheat, sugar | Instance 3",""
cheese,Cheese intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1408,Diet,f.1408.0.0,1408,participant,p1408_i0,0,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1408,,,,Cheese intake | Instance 0,""
cheese,Cheese intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1408,Diet,f.1408.0.0,1408,participant,p1408_i1,1,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1408,,,,Cheese intake | Instance 1,""
cheese,Cheese intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1408,Diet,f.1408.0.0,1408,participant,p1408_i2,2,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1408,,,,Cheese intake | Instance 2,""
cheese,Cheese intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1408,Diet,f.1408.0.0,1408,participant,p1408_i3,3,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1408,,,,Cheese intake | Instance 3,""
milk_type,Milk type used,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1418,Diet,f.1418.0.0,1418,participant,p1418_i0,0,,integer,"",data_coding_100387,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1418,,,,Milk type used | Instance 0,""
milk_type,Milk type used,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1418,Diet,f.1418.0.0,1418,participant,p1418_i1,1,,integer,"",data_coding_100387,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1418,,,,Milk type used | Instance 1,""
milk_type,Milk type used,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1418,Diet,f.1418.0.0,1418,participant,p1418_i2,2,,integer,"",data_coding_100387,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1418,,,,Milk type used | Instance 2,""
milk_type,Milk type used,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1418,Diet,f.1418.0.0,1418,participant,p1418_i3,3,,integer,"",data_coding_100387,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1418,,,,Milk type used | Instance 3,""
spread_type,Spread type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1428,Diet,f.1428.0.0,1428,participant,p1428_i0,0,,integer,"",data_coding_100388,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1428,,,,Spread type | Instance 0,""
spread_type,Spread type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1428,Diet,f.1428.0.0,1428,participant,p1428_i1,1,,integer,"",data_coding_100388,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1428,,,,Spread type | Instance 1,""
spread_type,Spread type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1428,Diet,f.1428.0.0,1428,participant,p1428_i2,2,,integer,"",data_coding_100388,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1428,,,,Spread type | Instance 2,""
spread_type,Spread type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1428,Diet,f.1428.0.0,1428,participant,p1428_i3,3,,integer,"",data_coding_100388,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1428,,,,Spread type | Instance 3,""
bread,Bread intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1438,Diet,f.1438.0.0,1438,participant,p1438_i0,0,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1438,,,,Bread intake | Instance 0,slices/week
bread,Bread intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1438,Diet,f.1438.0.0,1438,participant,p1438_i1,1,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1438,,,,Bread intake | Instance 1,slices/week
bread,Bread intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1438,Diet,f.1438.0.0,1438,participant,p1438_i2,2,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1438,,,,Bread intake | Instance 2,slices/week
bread,Bread intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1438,Diet,f.1438.0.0,1438,participant,p1438_i3,3,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1438,,,,Bread intake | Instance 3,slices/week
bread_type,Bread type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1448,Diet,f.1448.0.0,1448,participant,p1448_i0,0,,integer,"",data_coding_100391,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1448,,,,Bread type | Instance 0,""
bread_type,Bread type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1448,Diet,f.1448.0.0,1448,participant,p1448_i1,1,,integer,"",data_coding_100391,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1448,,,,Bread type | Instance 1,""
bread_type,Bread type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1448,Diet,f.1448.0.0,1448,participant,p1448_i2,2,,integer,"",data_coding_100391,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1448,,,,Bread type | Instance 2,""
bread_type,Bread type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1448,Diet,f.1448.0.0,1448,participant,p1448_i3,3,,integer,"",data_coding_100391,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1448,,,,Bread type | Instance 3,""
cereal,Cereal intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1458,Diet,f.1458.0.0,1458,participant,p1458_i0,0,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1458,,,,Cereal intake | Instance 0,bowls/week
cereal,Cereal intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1458,Diet,f.1458.0.0,1458,participant,p1458_i1,1,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1458,,,,Cereal intake | Instance 1,bowls/week
cereal,Cereal intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1458,Diet,f.1458.0.0,1458,participant,p1458_i2,2,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1458,,,,Cereal intake | Instance 2,bowls/week
cereal,Cereal intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1458,Diet,f.1458.0.0,1458,participant,p1458_i3,3,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1458,,,,Cereal intake | Instance 3,bowls/week
cereal_type,Cereal type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1468,Diet,f.1468.0.0,1468,participant,p1468_i0,0,,integer,"",data_coding_100393,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1468,,,,Cereal type | Instance 0,""
cereal_type,Cereal type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1468,Diet,f.1468.0.0,1468,participant,p1468_i1,1,,integer,"",data_coding_100393,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1468,,,,Cereal type | Instance 1,""
cereal_type,Cereal type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1468,Diet,f.1468.0.0,1468,participant,p1468_i2,2,,integer,"",data_coding_100393,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1468,,,,Cereal type | Instance 2,""
cereal_type,Cereal type,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1468,Diet,f.1468.0.0,1468,participant,p1468_i3,3,,integer,"",data_coding_100393,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1468,,,,Cereal type | Instance 3,""
salt,Salt added to food,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1478,Diet,f.1478.0.0,1478,participant,p1478_i0,0,,integer,"",data_coding_100394,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1478,,,,Salt added to food | Instance 0,""
salt,Salt added to food,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1478,Diet,f.1478.0.0,1478,participant,p1478_i1,1,,integer,"",data_coding_100394,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1478,,,,Salt added to food | Instance 1,""
salt,Salt added to food,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1478,Diet,f.1478.0.0,1478,participant,p1478_i2,2,,integer,"",data_coding_100394,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1478,,,,Salt added to food | Instance 2,""
salt,Salt added to food,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1478,Diet,f.1478.0.0,1478,participant,p1478_i3,3,,integer,"",data_coding_100394,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1478,,,,Salt added to food | Instance 3,""
tea,Tea intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1488,Diet,f.1488.0.0,1488,participant,p1488_i0,0,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1488,,,,Tea intake | Instance 0,cups/day
tea,Tea intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1488,Diet,f.1488.0.0,1488,participant,p1488_i1,1,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1488,,,,Tea intake | Instance 1,cups/day
tea,Tea intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1488,Diet,f.1488.0.0,1488,participant,p1488_i2,2,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1488,,,,Tea intake | Instance 2,cups/day
tea,Tea intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1488,Diet,f.1488.0.0,1488,participant,p1488_i3,3,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1488,,,,Tea intake | Instance 3,cups/day
coffee,Coffee intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1498,Diet,f.1498.0.0,1498,participant,p1498_i0,0,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1498,,,,Coffee intake | Instance 0,cups/day
coffee,Coffee intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1498,Diet,f.1498.0.0,1498,participant,p1498_i1,1,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1498,,,,Coffee intake | Instance 1,cups/day
coffee,Coffee intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1498,Diet,f.1498.0.0,1498,participant,p1498_i2,2,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1498,,,,Coffee intake | Instance 2,cups/day
